boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"794,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Tingkatkan efisiensi pengumpulan Anda.
-------
Senjata kuat yang dianugerahi berkah ilahi, mampu membelah segala rintangan dengan mudah. Bilahnya yang tajam berkilau dengan cahaya suci, menimbulkan ketakutan di hati musuh-musuh. Axe yang Diberkati adalah simbol kekuatan dan kebenaran sejati di medan perang.
",0,item-icon-94,94,kapak yang diberkati,1440,"1,2,3",348,1,0,3,999,0,1,3,1
"792,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Topi modis ini membawa keberuntungan bagi pemakainya, menambah sentuhan pesona pada setiap pakaian. Warna-warni yang cerah dan desain yang rumit membuatnya menjadi aksesori yang wajib dimiliki oleh pemain yang modis. Kenakan dan biarkan keberuntungan berada di pihak Anda!
",0,item-icon-98,98,Topi Pertanian Topi Semanggi Keberuntungan,1440,1,189,1,0,1,999,0,1,1,1
"793,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Topi modis ini terbuat dari kapas yang lembut dan nyaman, membawa keberuntungan bagi pemakainya. Warna-warni yang cerah dan desain yang rumit membuatnya menjadi aksesori yang modis untuk setiap pakaian. Dengan topi ini, Anda akan merasa percaya diri dan siap menghadapi petualangan apa pun.
",0,item-icon-99,99,Topi Pertanian Topi Katun Keberuntungan,1440,"1,2",197,1,0,1,999,0,1,2,1
"794,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Topi keras yang kokoh ini membawa keberuntungan bagi pemakainya, memberikan perlindungan ekstra dan meningkatkan peluang mereka untuk menemukan harta berharga. Warna-warni yang cerah dan konstruksi yang tahan lama membuatnya menjadi favorit di antara para pemain petualang.
",0,item-icon-100,100,Topi Pertanian Topi Keras Keberuntungan,1440,"1,2,3",205,1,0,1,999,0,1,3,1
"792,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Sebuah jaket modis yang sempurna untuk petualangan di luar ruangan, memberikan kehangatan dan perlindungan terhadap elemen. Bahan yang tahan lama dan desain yang praktis membuatnya menjadi barang yang wajib dimiliki oleh setiap petualang. Tetap nyaman dan modis dengan Harvest Jacket ini.
",0,item-icon-101,101,puncak pertanian,1440,1,184,1,0,1,999,0,1,1,1
"793,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Sebuah jaket yang tahan lama yang dirancang untuk petani, memberikan perlindungan terhadap elemen dan medan yang sulit. Jahitan yang diperkuat dan bahan yang tahan lama membuatnya ideal untuk pekerjaan di luar ruangan. Tetap nyaman dan fokus pada tugas Anda dengan pakaian yang dapat diandalkan ini.
",0,item-icon-102,102,puncak pertanian,1440,"1,2",193,1,0,1,999,0,1,2,1
"794,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Jaket ini dirancang khusus untuk orang-orang yang bekerja di bidang pertanian. Ini memiliki perlindungan, sirkulasi udara, dan daya tahan, membuat pekerjaan Anda di ladang lebih nyaman dan aman.
",0,item-icon-103,103,puncak pertanian,1440,"1,2,3",202,1,0,1,999,0,1,3,1
"792,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Celana ini dirancang untuk petani, memberikan kenyamanan dan daya tahan selama berjam-jam bekerja di ladang. Terbuat dari bahan berkualitas tinggi, celana ini menawarkan perlindungan yang baik terhadap kotoran dan noda. Dengan desain praktis dan kenyamanan yang dapat disesuaikan, celana ini adalah barang yang wajib dimiliki oleh petani yang berdedikasi.
",0,item-icon-104,104,celana pertanian,1440,1,185,1,0,1,999,0,1,1,1
"793,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Celana pertanian ini dirancang khusus untuk pekerjaan pertanian, dengan fitur seperti tahan air dan tahan aus, membuat pekerjaan Anda di ladang lebih nyaman dan aman.
",0,item-icon-105,105,celana pertanian,1440,"1,2",194,1,0,1,999,0,1,2,1
"794,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Celana ini dirancang khusus untuk pekerja pertanian, terbuat dari bahan berkualitas tinggi yang nyaman dan tahan lama. Ini memiliki fungsi seperti tahan air, tahan noda, dan tahan tusukan, efektif melindungi tubuh dan pakaian pekerja. Selain itu, celana ini memiliki banyak kantong dan desain detail untuk memudahkan membawa alat dan meningkatkan efisiensi kerja.
",0,item-icon-106,106,celana pertanian,1440,"1,2,3",203,1,0,1,999,0,1,3,1
"792,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Sarung tangan ini cocok untuk digunakan di ladang, dan dapat melindungi tangan dari duri, kotoran, dan benda tajam lainnya. Ini juga memiliki fungsi anti-selip, membuat Anda lebih stabil di tanah basah.
",0,item-icon-107,107,sarung tangan pertanian,1440,1,183,1,0,1,999,0,1,1,1
"793,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Sarung tangan ini dirancang khusus untuk tugas pertanian, memberikan cengkaman yang baik dan perlindungan terhadap duri dan permukaan kasar. Mereka terbuat dari bahan tahan lama untuk menahan jam kerja yang panjang di ladang. Dengan sarung tangan ini, Anda dapat menangani pekerjaan pertanian dengan mudah dan nyaman.
",0,item-icon-108,108,sarung tangan pertanian,1440,"1,2",192,1,0,1,999,0,1,2,1
"794,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Membuat tanaman Anda kurang rentan layu.
-------
Sarung tangan ini cocok untuk pekerjaan pertanian, memberikan cengkaman yang nyaman dan perlindungan untuk membantu petani menyelesaikan berbagai kegiatan pertanian.
",0,item-icon-109,109,sarung tangan pertanian,1440,"1,2,3",201,1,0,1,999,0,1,3,1
"792,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kemungkinan mendapatkan sumber daya level lebih tinggi.
-------
Sepatu koleksi ini dirancang khusus untuk pengumpulan. Mengenakannya dapat membuat Anda lebih lincah saat berjalan di hutan, dan dengan mudah mengumpulkan sumber daya yang Anda butuhkan.
",0,item-icon-113,113,mengumpulkan sepatu,1440,1,337,1,0,3,999,0,1,1,1
"793,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kemungkinan mendapatkan sumber daya level lebih tinggi.
-------
Sepatu koleksi ini dirancang khusus untuk pengumpulan. Mereka dapat membantu Anda mengumpulkan sumber daya dengan lebih cepat dan efisien, membuat perjalanan pengumpulan Anda lebih lancar.
",0,item-icon-114,114,mengumpulkan sepatu,1440,"1,2",346,1,0,3,999,0,1,2,1
"794,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut. Meningkatkan kemungkinan mendapatkan sumber daya level lebih tinggi.
-------
Sepatu ini dirancang untuk para pengumpul yang bersemangat, memberikan kecepatan dan kenyamanan ekstra selama ekspedisi yang panjang. Dengan konstruksi yang tahan lama namun ringan, mereka memungkinkan pemain untuk dengan mudah melintasi berbagai medan dan mengumpulkan sumber daya dengan mudah. Sepatu ini juga dilengkapi dengan pegangan khusus yang menjamin stabilitas, mencegah tergelincir dan jatuh bahkan di lingkungan yang berbahaya.
",0,item-icon-115,115,mengumpulkan sepatu,1440,"1,2,3",355,1,0,3,999,0,1,3,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipakai, item ini dapat meningkatkan atribut.

-------
Pupuk ini akan meningkatkan pertumbuhan tanaman Anda, memastikan panen yang melimpah dalam waktu singkat. Tingkatkan efisiensi pertanian Anda dan saksikan tanaman Anda berkembang dengan subur dengan pupuk yang kuat ini.
",98,item-icon-128,128,pemupukan dipercepat,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.

-------
Pupuk untuk meningkatkan hasil panen adalah barang habis pakai yang dirancang khusus untuk produksi pertanian pada level LV0 dan di atasnya. Pupuk ini dapat memberikan nutrisi yang cukup untuk tanaman, mempromosikan pertumbuhan dan perkembangan mereka, serta meningkatkan hasil dan kualitas panen.
",98,item-icon-129,129,Pupuk yang meningkatkan hasil,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.

-------
Formula kaya nutrisi ini memberi makan tanaman secara mendalam, mempromosikan pertumbuhan yang sehat dan mekar yang indah. Ini meningkatkan retensi kelembaban tanah, memastikan tanaman tetap terhidrasi dalam waktu yang lebih lama. Tingkatkan vitalitas taman Anda dengan pupuk penting ini.
",98,item-icon-130,130,pupuk lembab,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Ramuan ini dapat digunakan selama pertempuran dan memberikan efek penyembuhan yang kecil.
",0,item-icon-134,134,Ramuan Penyembuhan Kecil,0,1,56,1,0,2,"1,0",0,3,1,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Ramuan ini dapat meningkatkan kekuatan serangan Anda.
",0,item-icon-135,135,Ramuan Serangan Kedua,0,1,56,1,0,2,"1,0",0,3,1,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Ramuan ini meningkatkan kecepatan dan ketangkasan Anda, memungkinkan Anda bergerak dengan cepat dan menghindari serangan dengan mudah. Ini memberikan lonjakan kecepatan sementara, membuat Anda menjadi kekuatan yang tangguh di medan perang. Gunakan dengan strategi untuk mengalahkan lawan dan mendapatkan keunggulan dalam pertempuran.
",0,item-icon-136,136,Ramuan Kecepatan,0,1,56,1,0,2,"1,0",0,3,1,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Ramuan ini meningkatkan peluang serangan kritis Anda, memungkinkan Anda memberikan serangan yang menghancurkan kepada musuh. Ini adalah keharusan bagi setiap pemain yang ingin memaksimalkan output kerusakan mereka. Gunakan dengan bijak dan saksikan musuh Anda hancur di hadapan Anda.
",0,item-icon-137,137,Ramuan serangan kritis kedua,0,1,56,1,0,2,"1,0",0,3,1,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Ramuan ini adalah penyelamat dalam permainan, memberikan dorongan yang sangat dibutuhkan pada kesehatan karakter Anda. Ini dengan cepat mengembalikan sejumlah besar HP, memungkinkan Anda melanjutkan petualangan tanpa gangguan. Dengan warna yang cerah dan rasa yang menyegarkan, ini adalah obat yang sempurna untuk situasi yang genting.
",0,item-icon-138,138,Ramuan Kehidupan Kedua,0,1,56,1,0,2,"1,0",0,3,1,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Ramuan ini dapat memberikan efek pertahanan sementara, cocok untuk situasi darurat dalam pertempuran.
",0,item-icon-139,139,Ramuan Pertahanan Kecil,0,1,56,1,0,2,"1,0",0,3,1,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Ini adalah jenis benih yang dapat ditanam untuk tumbuh menjadi bambu, yang cocok untuk digunakan di bidang pertanian.
",97,item-icon-146,146,benih bambu,0,1,482,1,0,1,"1,0",1,3,1,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Benih trifolium adalah bahan pertanian yang digunakan untuk menanam trifolium dan cocok untuk digunakan di lahan kelas rendah. Mereka dapat tumbuh dengan cepat dan menghasilkan nilai gizi yang kaya dalam lingkungan yang sesuai.
",97,item-icon-147,147,biji semanggi,0,1,484,1,0,1,"1,0",1,3,1,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Benih wortel ini dapat digunakan untuk menanam wortel segar dan lezat. Cocok untuk digunakan di kebun rumah atau peternakan kecil dan dapat ditanam pada musim semi dan musim gugur. Wortel yang tumbuh dari benih ini enak dan bergizi.
",97,item-icon-148,148,biji wortel,0,1,483,1,0,1,"1,0",1,3,1,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Benih pitcher plant adalah bahan pertanian yang dapat digunakan untuk menanam pitcher plant. Tanaman ini adalah tanaman karnivora yang dapat menyerap nutrisi dari serangga. Setelah ditanam, sinar matahari dan air yang cukup diperlukan untuk pertumbuhan yang lancar.
",97,item-icon-149,149,Biji Nepenthes,0,1,487,1,0,1,2,1,3,2,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Benih kapas ini dapat ditanam di ladang dan dipanen untuk dijadikan kapas yang digunakan dalam produksi tekstil.
",97,item-icon-150,150,biji kapas,0,1,486,1,0,1,2,1,3,2,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Benih ini memiliki potensi untuk tumbuh menjadi tanaman yang berduri dan tahan lama. Ini menjanjikan keindahan gurun di kebun Anda. Tanam dan saksikan keajaiban alam terungkap.
",97,item-icon-151,151,bibit kaktus,0,1,485,1,0,1,2,1,3,2,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Benih ini cocok untuk ditanam di lingkungan hangat, tumbuh dengan cepat, dan memiliki kualitas yang baik. Rasanya sangat pedas, yang dapat menambahkan cita rasa unik pada makanan, menjadikannya pilihan terbaik bagi pecinta cabai.
",97,item-icon-152,152,Benih Cabai,0,1,489,1,0,1,3,1,3,3,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Benih yang kuat dan tahan lama yang memiliki cangkang luar yang kuat, sempurna untuk perlindungan dan umur panjang. Sifatnya yang tangguh memastikan dapat bertahan dalam kondisi yang keras dan berkembang subur di lingkungan apa pun. Benih ini adalah simbol ketahanan dan kekuatan.
",97,item-icon-153,153,biji buah yang keras,0,1,490,1,0,1,3,1,3,3,1
-,"1,3,4",1,"Mengumpulkan bahan dengan tingkat yang sama dapat menghasilkan benih tambahan, Membunuh monster dengan tingkat yang sama dapat menghasilkan item ini.
Menggunakannya dapat memicu efek khusus.
-------
Benih ini menjanjikan pertumbuhan jamur biru yang berwarna-warni, siap untuk memberikan sentuhan warna di kebun Anda. Tanam dan saksikan saat ia tumbuh menjadi jamur yang mempesona yang akan memikat indera Anda.
",97,item-icon-154,154,Bibit Jamur Phantom Biru,0,1,488,1,0,1,3,1,3,3,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.

-------
Pupuk yang kuat ini meningkatkan pertumbuhan tanaman dan hasil panen, memungkinkan tanaman berkembang dengan cepat. Ini memberikan nutrisi penting dan mempromosikan perkembangan akar yang kuat, menghasilkan panen yang lebih sehat dan melimpah. Rasakan pertumbuhan yang cepat seperti belum pernah terjadi sebelumnya dengan formula canggih ini.
",98,item-icon-131,131,Pupuk Berakselerasi Tinggi,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.

-------
Pupuk yang kuat ini secara signifikan meningkatkan hasil panen, menghasilkan panen yang melimpah. Ini meningkatkan pertumbuhan tanaman dan memaksimalkan penyerapan nutrisi, memastikan tanaman yang lebih sehat dan lebih kuat. Dengan pupuk canggih ini, para petani dapat mengharapkan peningkatan yang mengesankan dalam produktivitas pertanian mereka.",98,item-icon-132,132,Pupuk Hasil Tinggi,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Pupuk ini dirumus khusus untuk memberikan hidrasi dan nutrisi yang dalam kepada tanaman, sehingga pertumbuhan mereka lebih sehat dan berwarna-warni. Formula canggihnya memastikan retensi kelembaban optimal di tanah, mempromosikan akar yang kuat dan dedaunan yang lebat. Berikan tanaman Anda dorongan hidrasi terbaik dengan pupuk pelembab canggih ini.
",98,item-icon-133,133,pupuk dengan kelembaban tinggi,0,1,,1,0,1,999,0,3,0,1
"793,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Ramuan ini dapat digunakan dalam pertempuran, dan dapat menyembuhkan luka Anda.
",0,item-icon-140,140,Ramuan Penyembuhan,0,1,58,1,0,2,2,0,3,2,1
"793,1","1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Ramuan ini meningkatkan kemampuan tempur Anda, meningkatkan kekuatan serangan Anda untuk waktu yang terbatas. Ini adalah keharusan bagi setiap petualang yang ingin memberikan serangan yang menghancurkan kepada musuh mereka. Gunakan dengan bijak dan saksikan musuh Anda gemetar di hadapan Anda.
",0,item-icon-141,141,ramuan serangan,0,1,58,1,0,2,2,0,3,2,1
